school_name,school_type,gu,dong,address,address_detail,founded
서울홍제초등학교,초등학교,서대문구,홍은동,서울특별시 서대문구 홍은중앙로 13,/ 서울홍제초등학교 (홍은동),19370521
서울홍파초등학교,초등학교,동대문구,제기동,서울특별시 동대문구 고산자로 518,(제기동),19590508
서울화계초등학교,초등학교,강북구,미아동,서울특별시 강북구 솔매로50가길 25,(미아동),19670915
서울화곡초등학교,초등학교,강서구,화곡동,서울특별시 강서구 초록마을로 28,화곡동/화곡초등학교,19670331
서울화일초등학교,초등학교,강서구,화곡동,서울특별시 강서구 까치산로10길 70,(화곡동/서울화일초등학교),20050105
서울효정학교,특수학교,강북구,미아동,서울특별시 강북구 삼양로63길 33,(미아동),20170901
서울효제초등학교,초등학교,종로구,효제동,서울특별시 종로구 대학로 12,/ 서울효제초등학교 (효제동),18951115
서울후암초등학교,초등학교,용산구,후암동,서울특별시 용산구 두텁바위로 140,/ 서울후암초등학교 (후암동),19670301
서울휘경초등학교,초등학교,동대문구,휘경동,서울특별시 동대문구 망우로6길 48,(휘경동/ 서울휘경초등학교),19591010
서울휘봉초등학교,초등학교,동대문구,휘경동,서울특별시 동대문구 장안벚꽃로 309,(휘경동/서울휘봉초등학교),20060301
서울흑석초등학교,초등학교,동작구,흑석동,서울특별시 동작구 현충로 87,/ 서울흑석초등학교 (흑석동),19680520
서울흥인초등학교,초등학교,중구,신당동,서울특별시 중구 청구로6길 11,(신당동/흥인초등학교),19461114
서일문화예술고등학교,고등학교,종로구,창신동,서울특별시 종로구 지봉로17길 49,(창신동),19661208
서일중학교,중학교,서초구,서초동,서울특별시 서초구 서운로21길 2,(서초동/서일중학교),19861217
서초고등학교,고등학교,서초구,서초동,서울특별시 서초구 반포대로27길 29,(서초동),19840112
서초문화예술정보학교,각종학교(고),서초구,서초동,서울특별시 서초구 남부순환로347길 69,(서초동),20140101
서초중학교,중학교,서초구,서초동,서울특별시 서초구 반포대로13길 48,(서초동/서초중학교),19790830
석관고등학교,고등학교,성북구,석관동,서울특별시 성북구 한천로70길 30,/ 석관고등학교 (석관동),19821130
석관중학교,중학교,성북구,석관동,서울특별시 성북구 한천로 526,(석관동/석관중학교),19821209
석촌중학교,중학교,송파구,가락동,서울특별시 송파구 송이로15길 13,(가락동),19820107
선덕고등학교,고등학교,도봉구,쌍문동,서울특별시 도봉구 시루봉로 53,/  선덕고등학교 (쌍문동),19821003
선덕중학교,중학교,도봉구,쌍문동,서울특별시 도봉구 시루봉로 53,/ 선덕중학교 (쌍문동),19790131
선린인터넷고등학교,고등학교,용산구,청파동,서울특별시 용산구 원효로97길 33-4,(청파동3가),18990624
선린중학교,중학교,용산구,청파동,서울특별시 용산구 원효로97길 33-4,(청파동3가),18990624
선사고등학교,고등학교,강동구,암사동,서울특별시 강동구 고덕로25길 17,/ 선사고등학교 (암사동),20110301
선유고등학교,고등학교,영등포구,양평동,서울특별시 영등포구 선유로 227,/ 선유고등학교 (양평동4가),20050105
선유중학교,중학교,영등포구,양평동,서울특별시 영등포구 선유로 213,(양평동3가),19850419
선일빅데이터고등학교,고등학교,은평구,갈현동,서울특별시 은평구 갈현로29길 27,/ 선일빅데이터고등학교 (갈현동),19850108
선일여자고등학교,고등학교,은평구,갈현동,서울특별시 은평구 갈현로29길 27,(갈현동),19711227
선일여자중학교,중학교,은평구,갈현동,서울특별시 은평구 갈현로29길 27,/ 선일여자중학교 (갈현동),19671028
선일초등학교,초등학교,은평구,갈현동,서울특별시 은평구 갈현로29길 27,/ 선일초등학교 (갈현동),19650907
선정고등학교,고등학교,은평구,갈현동,서울특별시 은평구 서오릉로20길 19,/ 선정고등학교 (갈현동),19500522
선정국제관광고등학교,고등학교,은평구,갈현동,서울특별시 은평구 서오릉로20길 19,/ 선정국제관광고등학교 (갈현동),19941005
선정중학교,중학교,은평구,갈현동,서울특별시 은평구 서오릉로20길 19,/ 선정중학교 (갈현동),19500522
선화예술고등학교,고등학교,광진구,능동,서울특별시 광진구 천호대로 664,(능동),19741201
선화예술중학교,각종학교(중),광진구,능동,서울특별시 광진구 천호대로 664,/ 선화예술중고등학교 (능동),19731201
성남고등학교,고등학교,동작구,대방동,서울특별시 동작구 대방동길 74,/ 성남고등학교 (대방동),19380224
성남중학교,중학교,동작구,대방동,서울특별시 동작구 대방동길 74,(대방동),19380425
성내중학교,중학교,강동구,성내동,서울특별시 강동구 성안로7길 36,(성내동/성내중학교),19841208
성덕고등학교,고등학교,강동구,천호동,서울특별시 강동구 구천면로 396,(천호동),19760601
성덕여자중학교,중학교,강동구,천호동,서울특별시 강동구 구천면로 396,(천호동/ 성덕여자중학교),19761228
성동고등학교,고등학교,중구,신당동,서울특별시 중구 퇴계로90길 17,/ 성동고등학교 (신당동),19490824
성동공업고등학교,고등학교,중구,흥인동,서울특별시 중구 다산로 290,(흥인동),19440401
성동글로벌경영고등학교,고등학교,중구,신당동,서울특별시 중구 퇴계로 375,(신당동/ 성동글로벌경영고등학교),19610303
성동초등학교,초등학교,광진구,자양동,서울특별시 광진구 자양로4길 63,(자양동),19661216
성베드로학교,특수학교,구로구,항동,서울특별시 구로구 연동로 320,/ 성베드로학교 (항동),19740523
성보고등학교,고등학교,관악구,신림동,서울특별시 관악구 남부순환로156길 39,(신림동/성보고등학교),19811231
성보중학교,중학교,관악구,신림동,서울특별시 관악구 남부순환로156길 39,성보중학교 (신림동),19811231
성사중학교,중학교,마포구,성산동,서울특별시 마포구 모래내로9길 16,/ 성사중학교 (성산동),19801227
성산중학교,중학교,마포구,합정동,서울특별시 마포구 성지1길 32-13,(합정동),19680117
성서중학교,중학교,마포구,성산동,서울특별시 마포구 성산로4길 42,(성산동),19840109
성수고등학교,고등학교,성동구,성수동,서울특별시 성동구 서울숲길 18,/ 성수고등학교 (성수동1가),20090301
성수중학교,중학교,성동구,성수동,서울특별시 성동구 서울숲길 18,(성수동1가/ 성수중학교),19671027
성신여자고등학교,고등학교,성북구,돈암동,서울특별시 성북구 동소문로26가길 80,(돈암동),19360428
성신여자중학교,중학교,성북구,돈암동,서울특별시 성북구 북악산로 918,(돈암동/성신여자중학교),19360428
성신초등학교,초등학교,성북구,돈암동,서울특별시 성북구 북악산로 918,(돈암동/성신초등학교),19650308
성심여자고등학교,고등학교,용산구,,서울특별시 용산구 원효로19길 49,/ 성심여자고등학교 (원효로4가),19600126
성심여자중학교,중학교,용산구,,서울특별시 용산구 원효로19길 49,/ 성심여자중학교 (원효로4가),19570525
성암국제무역고등학교,고등학교,강북구,미아동,서울특별시 강북구 도봉로29길 52,(미아동/ 성암국제무역고등학교),19600219
성암여자중학교,중학교,강북구,미아동,서울특별시 강북구 도봉로29길 52,(미아동/학교법인성암학원),19600114
성원중학교,중학교,성동구,성수동,서울특별시 성동구 성덕정9가길 13,(성수동2가/ 성원중학교),19680806
성일중학교,중학교,동대문구,제기동,서울특별시 동대문구 왕산로23길 55,(제기동),19691101
성재중학교,중학교,강서구,가양동,서울특별시 강서구 허준로 36,(가양동/성재중학교),19950110
세곡중학교,중학교,강남구,자곡동,서울특별시 강남구 자곡로 81,(자곡동/ 세곡중학교),20121227
세그루패션디자인고등학교,고등학교,도봉구,쌍문동,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),19741227
세륜중학교,중학교,송파구,오금동,서울특별시 송파구 양재대로72길 41,(오금동/세륜중학교),19911030
세명컴퓨터고등학교,고등학교,은평구,불광동,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동),19740429
세일중학교,중학교,금천구,독산동,서울특별시 금천구 시흥대로147길 34,(독산동),19680806
세종과학고등학교,고등학교,구로구,궁동,서울특별시 구로구 오리로21길 79,(궁동),20080301
세종초등학교,초등학교,광진구,군자동,서울특별시 광진구 군자로 114,/ 세종초등학교 (군자동),19621004
세현고등학교,고등학교,강서구,가양동,서울특별시 강서구 허준로 227,/ 세현고등학교 (가양동),20060301
세화고등학교,고등학교,서초구,반포동,서울특별시 서초구 신반포로 56-7,(반포동),19861230
세화여자고등학교,고등학교,서초구,,서울특별시 서초구 신반포로 56-7,/ 세화여자고등학교 ,19771230
세화여자중학교,중학교,서초구,반포동,서울특별시 서초구 신반포로 56-7,/ 세화여자중학교 (반포동/강당),19780218
솔샘고등학교,고등학교,강북구,,서울특별시 강북구 인수봉로 39,/ 솔샘고등학교 ,20090301
솔샘중학교,중학교,강북구,미아동,서울특별시 강북구 인수봉로 39,(미아동/ 솔샘중.고등학교),20090301
송곡고등학교,고등학교,중랑구,망우동,서울특별시 중랑구 양원역로 50,(망우동/송곡고등학교),19861231
송곡관광고등학교,고등학교,중랑구,망우동,서울특별시 중랑구 양원역로 67,(망우동),19970902
송곡여자고등학교,고등학교,중랑구,망우동,서울특별시 중랑구 양원역로 67,(망우동),19721231
송곡중학교,중학교,중랑구,망우본동,서울특별시 중랑구 양원역로 67,(망우본동,19700131
송례중학교,중학교,송파구,장지동,서울특별시 송파구 위례순환로 429 ,(장지동),20140301
송정중학교,중학교,강서구,공항동,서울특별시 강서구 남부순환로 121,(공항동/송정중학교),19910121
송파중학교,중학교,송파구,가락동,서울특별시 송파구 동남로 203,(가락동/ 송파중학교),19780227
수도사랑의학교,특수학교,종로구,사직동,서울특별시 종로구 사직로7길 17,/ 수도사랑의학교 (사직동),19980126
