ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNMA,FA_RDNDA,FA_RDNZC,FA_TELNO,LOAD_DTM,lat,lng,geocode_source
B10,서울특별시교육청,노원구,교습소,3000022876,하이매스수학교습소,20150331,20150331,개원,        ,99991231,20,4,입시.검정 및 보습,보통교과,중등수학1,보습,"중등수학1:330000, 중등수학2:470000, 고등수학1:350000, 고등수학4:490000, 고등수학2:370000, 고등수학5:510000, 고등수학3:390000, 고등수학6:530000",Y,N,서울특별시 노원구 한글비석로 253,", 302호 (중계동)",1743,02-951-0979,20250406,37.6504237048351,127.0763481119,rdnma
B10,서울특별시교육청,노원구,교습소,3000030354,하이스트영어교습소,20171120,20171120,개원,        ,99991231,6,3,입시.검정 및 보습,,초등영어,,"초등영어:230000, 중등영어:270000, 고등영어:330000",Y,N,서울특별시 노원구 한글비석로48길 25,", 2층 (상계동)",1655,00-000-0000,20231018,37.6654261006579,127.067221122626,rdnma
B10,서울특별시교육청,노원구,교습소,3000038419,하이영어교습소,20210215,20210215,개원,        ,99991231,10,5,입시.검정 및 보습,보통교과,초등영어A,보습,"초등영어A:220000, 초등영어B:210000, 초등영어C:200000, 초등영어D:160000, 초등영어E:150000, 초등영어F:140000",Y,N,서울특별시 노원구 공릉로34길 62,", 206호 (공릉동, 태강아파트)",1820,010-2331-5922,20250608,37.6233646903823,127.082122210605,rdnma
B10,서울특별시교육청,노원구,교습소,3000038635,하이원과학교습소,20210319,20210319,개원,        ,99991231,4,2,입시.검정 및 보습,보통교과,,보습, ,Y,N,서울특별시 노원구 노원로22길 77,", 1층108호 (중계동, 건영아파트)",1744,000-0000-0000,20231018,37.6478871394715,127.074560035264,rdnma
B10,서울특별시교육청,노원구,교습소,3000052981,한걸음수학교습소,20250730,20250730,개원,        ,        ,0,3,입시.검정 및 보습,,,, ,Y, ,서울특별시 노원구 중계로 230,", 203호 일부(중계동,중계5단지주공아파트)",1713,,20250824,37.6510358515074,127.075054984295,rdnma
B10,서울특별시교육청,노원구,교습소,2000021322,한나음악교습소,19871204,19871204,개원,        ,99991231,35,6,예능(대),예능(중),어드벤처 5~6급 2,음악,"어드벤처 5~6급 2:160000, 어드벤처 7~8급:180000, 어드벤처 1~2급 1:150000, 어드벤처 1~2급 2:140000, 어드벤처 1~2급 3:130000, 어드벤처 3~4급 1:160000, 어드벤처 3~4급 2:150000, 어드벤처 3~4급 3:140000, 어드벤처 5~6급 1:170000",Y,N,서울특별시 노원구 동일로215길 81,", 215호 (상계동, 상계주공아파트 2단지 다상가)",1764,02-931-4644,20260208,37.6502261274672,127.056865089463,rdnma
B10,서울특별시교육청,노원구,교습소,30688,한솔플러스영어교습소,20101208,20101208,개원,        ,99991231,126,6,입시.검정 및 보습,보통교과,고등영어A,보습,"고등영어A:220000, 고등영어B:330000, 중등영어A:170000, 중등영어B:220000, 중등영어C:230000, 중등영어D:250000, 중등영어E:270000, 중등영어F:290000, 초등영어A:220000, 초등영어B:200000, 초등영어G:150000, 초등영어C:190000, 초등영어H:140000, 초등영어D:180000, 초등영어I:120000, 초등영어E:170000, 초등영어J:100000, 초등영어F:160000, 초등영어K:90000",Y,N,서울특별시 노원구 공릉로34길 33,  2층 (공릉동),139800,02-6015-5554,20250803,37.623203317263,127.080826495828,rdnma
B10,서울특별시교육청,노원구,교습소,3000042678,한승우수학교습소,20221122,20221122,개원,        ,99991231,9,3,입시.검정 및 보습,보통교과,,보습, ,Y,N,서울특별시 노원구 동일로218길 35,", 302호 (상계동, 원흥상가)",1751,02-934-7041,20231018,37.6540881521948,127.062801507274,rdnma
B10,서울특별시교육청,노원구,교습소,3000038164,한얼국어교습소,20201231,20201231,개원,        ,99991231,18,6,입시.검정 및 보습,보통교과,고등 수능국어 기본Ⅰ,보습,"고등 수능국어 기본Ⅰ:240000, 고등 수능국어 기본Ⅱ:360000, 고등 수능국어 특강Ⅰ:200000, 고등 수능국어 특강Ⅱ:380000, 고등 수능국어 심화Ⅰ:160000, 고등 수능국어 심화Ⅱ:320000, 고등 집중특강Ⅰ:60000, 고등 집중특강Ⅱ:47500, 고등 집중특강Ⅲ:80000",Y,N,서울특별시 노원구 한글비석로 269,", 402호 (중계동, 마들플라자)",1714,02-3391-9511,20240225,37.6517182215771,127.076788209393,rdnma
B10,서울특별시교육청,노원구,교습소,3000048421,한얼논술교습소,20231221,20231221,개원,        ,        ,0,4,입시.검정 및 보습,보통교과,대입논술 기본1,보습·논술,"대입논술 기본1:400000, 대입논술 심화1:480000, 대입논술 기본2:500000, 대입논술 심화2:600000, 대입논술 특강1:100000, 대입논술 특강2:100000, 대입논술 특강3:120000",Y,N,서울특별시 노원구 한글비석로 242,", 217호 일부 (중계동, 삼부프라자)",1734,02-000-0000,20260201,37.6492349017795,127.076973642943,rdnma
B10,서울특별시교육청,노원구,교습소,3000034269,한우리공릉태강독서토론논술교습소,20190425,20190425,개원,        ,99991231,6,3,입시.검정 및 보습,보통교과,초등논술,보습·논술,"초등논술:67000, 중등논술:114000",Y,N,서울특별시 노원구 공릉로34길 62,", 306호 (공릉동, 태강아파트 상가)",1820,02-948-4661,20231018,37.6233646903823,127.082122210605,rdnma
B10,서울특별시교육청,노원구,교습소,3000015017,한우리독서논술월계국어교습소,20120817,20120813,개원,        ,99991231,6,3,입시.검정 및 보습,보통교과,초등논술,보습,"초등논술:67000, 중등논술:100000",Y,N,서울특별시 노원구 월계로45길 21,", 롯데캐슬루나상가동 209-1호 (월계동,롯데캐슬 루나)",139912,02-995-6770,20231018,37.6256184658306,127.051276377642,rdnma
B10,서울특별시교육청,노원구,교습소,3000052516,한우리독서토론논술노원마들논술교습소,20250514,20250514,개원,        ,        ,0,3,입시.검정 및 보습,보통교과,논술9,보습·논술,"논술9:170000, 논술10:200000, 논술11:210000, 논술1:73000, 논술2:87000, 논술3:90000, 논술4:120000, 논술5:125000, 논술6:130000, 논술7:140000, 논술8:160000",Y, ,서울특별시 노원구 상계로1길 74,", 1층 20호(상계동)",1693,,20260201,37.6594431769139,127.061532290521,rdnma
B10,서울특별시교육청,노원구,교습소,3000053393,한우리독서토론논술노원상계동일논술교습소,20251022,20251022,개원,        ,        ,0,5,입시.검정 및 보습,보통교과,논술1,보습·논술,"논술1:73000, 논술2:87000, 논술3:90000, 논술4:94000, 논술5:104000, 논술6:117000, 논술7:120000, 논술8:125000, 논술9:145000, 논술10:155000",Y, ,서울특별시 노원구 한글비석로 571,", 213호(상계동, 상계주공아파트 10단지 복합상가)",1675,,20260201,37.6641671028626,127.054594791476,rdnma
B10,서울특별시교육청,노원구,교습소,10605,한우리독서토론논술보람논술교습소,20050713,20050713,개원,        ,99991231,12,6,입시.검정 및 보습,보통교과,논술3,보습·논술,"논술3:87000, 논술4:90000, 논술5:94000, 논술6:104000, 논술7:117000, 논술8:120000, 논술9:125000, 논술10:130000, 논술11:140000, 논술1:73000, 논술2:93000",Y,N,서울특별시 노원구 한글비석로 474,", 301호 일부 (상계동, 보람상가)",1671,02-6314-0042,20260201,37.6648233542549,127.065441493669,rdnma
B10,서울특별시교육청,노원구,교습소,3000050369,한우리독서토론논술상계상천당현논술교습소,20240509,20240509,개원,        ,        ,0,7,입시.검정 및 보습,보통교과,독서논술1,보습·논술,"독서논술1:73000, 독서논술2:93000, 독서논술3:87000, 독서논술4:90000, 독서논술5:94000, 독서논술6:104000, 독서논술7:117000, 독서논술8:120000, 독서논술9:125000, 독서논술10:130000, 독서논술11:140000, 독서논술12:155000",Y, ,서울특별시 노원구 덕릉로 459-47,", 105호 (상계동)",1765,,20260201,37.6472245337685,127.059539581089,rdnma
B10,서울특별시교육청,노원구,교습소,3000049000,한우리독서토론논술월계현대논술교습소,20240315,20240315,개원,        ,        ,0,5,입시.검정 및 보습,보통교과,논술1,보습·논술,"논술1:77000, 논술2:67000, 논술3:90000, 논술4:70000, 논술5:90000, 논술6:90000, 논술7:114300, 논술8:100000, 논술9:100000",Y, ,서울특별시 노원구 석계로 49,", 104호(월계동,현대아파트 상가동)",1901,02-6448-1009,20240428,37.6172177389168,127.06250985635,rdnma
B10,서울특별시교육청,노원구,교습소,3000022722,한우리중계독서논술교습소,20150313,20150313,개원,        ,99991231,14,7,입시.검정 및 보습,보통교과,초등논술,보습·논술,"초등논술:97000, 중등논술:120000",Y,N,서울특별시 노원구 한글비석로 265,", 204호 및  205호 (중계동)",139860,02-930-1949,20250928,37.6514499678519,127.076558915758,rdnma
B10,서울특별시교육청,노원구,교습소,3000036509,한울국어논술교습소,20200311,20200311,개원,        ,99991231,15,5,입시.검정 및 보습,보통교과,초등논술,보습,"초등논술:90000, 중등국어논술:105000, 고등국어논술:174000",Y,N,서울특별시 노원구 상계로1길 74,", 4층 7호 (상계동, 동진상가)",1693,02-938-8892,20231018,37.6594431769139,127.061532290521,rdnma
B10,서울특별시교육청,노원구,교습소,3000029356,한창호영어교습소,20170630,20170630,개원,        ,99991231,28,7,입시.검정 및 보습,보통교과,,보습, ,Y,N,서울특별시 노원구 중계로 164,", 2층 (중계동)",1724,02-936-5111,20231018,37.6497466481357,127.081158941093,rdnma
B10,서울특별시교육청,노원구,교습소,3000051868,해담수학교습소,20250124,20250124,개원,        ,        ,0,7,입시.검정 및 보습,보통교과,초등사고력수학1,보습,"초등사고력수학1:100000, 초등사고력수학6:180000, 초등사고력수학2:100000, 초등사고력수학7:230000, 초등사고력수학3:160000, 초등수학 1:230000, 초등사고력수학4:150000, 초등수학 2:190000, 초등사고력수학5:180000, 중등수학:250000",Y, ,서울특별시 노원구 한글비석로54길 116,", 2층 212호(상계동)",1672,,20250518,37.6682969826931,127.060396407042,rdnma
B10,서울특별시교육청,노원구,교습소,3000028633,해법상계주공2영어교습소,20170324,20170324,개원,        ,99991231,30,5,입시.검정 및 보습,보통교과,"중등 Level 7,8",보습,"중등 Level 7,8:290000, 중등 Level 9:300000, 초등 파닉스1:160000, 초등 파닉스2:190000, 초등 Level 1,2:190000, 초등 Level 3:210000, 초등 Level 4,5:230000, 초등 Level 6:250000",Y,N,서울특별시 노원구 동일로215길 81,", 2단지다상가동 210호 (상계동)",1764,02-939-0584,20260201,37.6502261274672,127.056865089463,rdnma
B10,서울특별시교육청,노원구,교습소,3000013054,해법수학공릉점수학교습소,20120109,20120109,개원,        ,99991231,10,6,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:170000, 중등수학:230000",Y,N,서울특별시 노원구 화랑로51길 78,", 109 비선@ 상가 302호 일부 (공릉동,비선아파트)",139767,00-000-0000,20231018,37.6258183835065,127.087827761757,rdnma
B10,서울특별시교육청,노원구,교습소,3000048401,해법수학중계주공8단지점수학교습소,20231220,20231220,개원,        ,        ,0,6,입시.검정 및 보습,,,, ,Y,N,서울특별시 노원구 한글비석로5길 62,", 2층204호 (중계동, 중계8단지주공아파트종합상가동)",1745,02-000-0000,20231224,37.6463716122596,127.074959755087,rdnma
B10,서울특별시교육청,노원구,교습소,3000033630,해법영어보람교실영어교습소,20190207,20190207,개원,        ,99991231,21,7,입시.검정 및 보습,보통교과,초등영어,보습,"초등영어:180000, 중등영어:240000, 고등영어:300000",Y,N,서울특별시 노원구 한글비석로 474,", 303호 (상계동, 보람상가)",1671,02-933-3361,20231018,37.6648233542549,127.065441493669,rdnma
B10,서울특별시교육청,노원구,교습소,3000018524,해법영어중평엘리트영어교습소,20131105,20131105,개원,        ,99991231,35,7,입시.검정 및 보습,보통교과,초등영어1,보습,"초등영어1:200000, 초등영어3:150000, 초등영어2:300000, 초등영어4:235000, 중등영어1:320000, 초등영어5:290000, 중등영어2:420000, 중등영어3:300000, 고등영어:400000, 중등영어4:350000",Y,N,서울특별시 노원구 동일로207길 184,", 학여울청구아파트 상가동-A 35호 ",139734,02-948-0905,20250608,37.6372461774035,127.060865806768,rdnma
B10,서울특별시교육청,노원구,교습소,2000022107,햇님피아노교습소,19840310,19840310,개원,        ,99991231,35,5,예능(대),예능(중),,음악,"피아노(초급):130000, 피아노(초급):150000, 체르니100:130000, 체르니100:150000, 체르니30:140000, 체르니30:160000, 체르니40:150000, 피아노초급과정(1):140000, 피아노초급과정(2):170000, 체르니100번(1):140000, 체르니100번(2):170000, 체르니30번(1):150000, 체르니30번(2):180000, 체르니40번:160000",Y,N,서울특별시 노원구 화랑로 556,", 효성상가 203호 (공릉동, 효성아파트)",1804,02-977-6007,20260201,37.6212874655188,127.087753447955,rdnma
B10,서울특별시교육청,노원구,교습소,3000053414,햇살채움논술교습소,20251027,20251027,개원,        ,        ,0,4,입시.검정 및 보습,보통교과,초등논술1,보습·논술,"초등논술1:130000, 초등논술2:150000, 초등논술3:180000, 초등논술4:130000, 중등논술1:130000, 중등논술2:240000, 논술특강:100000",Y, ,서울특별시 노원구 한글비석로 571,", 108호(상계동, 상계주공아파트 10단지 복합상가)",1675,,20260201,37.6641671028626,127.054594791476,rdnma
B10,서울특별시교육청,노원구,교습소,3000012091,허소정국어교습소,20110916,20110916,개원,        ,99991231,10,2,입시.검정 및 보습,보통교과,,보습,"초등수학1:100000, 초등수학2:150000, 중등수학1:250000, 중등수학2:300000, 중등수학3:350000, 고등수학:450000, 특강 수학:50000, 중등국어A:180000, 중등국어B:350000, 고등국어A:350000, 고등국어B:400000, 고등국어특강:700000",Y,N,서울특별시 노원구 한글비석로 242,  삼부프라자2층212호 (중계동),139861,02-938-7131,20231018,37.6492349017795,127.076973642943,rdnma
B10,서울특별시교육청,노원구,교습소,3000052312,헤이캐피영어교습소,20250402,20250402,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,서울특별시 노원구 중계로 230,", 206호(중계동,중계5단지주공아파트 종합상가2)",1713,,20250406,37.6510358515074,127.075054984295,rdnma
B10,서울특별시교육청,노원구,교습소,2000020275,현대연세피아노교습소,19970925,19970925,개원,        ,99991231,20,5,예능(대),예능(중),피아노초급,음악,"피아노초급:110000, 피아노중급:120000, 피아노중급 - 2:140000, 피아노고급:130000, 피아노고급 - 2:200000, 피아노입시:150000",Y,N,서울특별시 노원구 노원로314, 현대아파트상가304호,139230,02-976-8567,20251116,37.6451700974378,127.071116228435,rdnma
B10,서울특별시교육청,노원구,교습소,3000039759,혜다국어논술교습소,20210908,20210908,개원,        ,99991231,56,7,입시.검정 및 보습,보통교과,,보습·논술, ,Y,N,서울특별시 노원구 한글비석로 474,", 309호 (상계동, 보람아파트2단지)",1671,02-930-1086,20231018,37.6648233542549,127.065441493669,rdnma
